1292 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1293 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1294 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1295 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1296 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1297 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1298 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1299 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1300 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1301 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1302 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1303 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1304 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1305 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1306 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1307 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1308 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1309 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1310 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1311 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1312 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1313 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1314 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1315 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1316 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1317 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1318 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1319 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1320 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1321 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1322 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1323 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1324 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1325 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1326 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1327 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1328 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1329 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1330 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1331 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1332 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1333 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1334 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1335 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1336 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1337 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1338 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1339 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1340 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1341 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1342 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1343 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1344 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1345 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1346 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1347 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1348 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1349 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1350 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1351 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1352 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1353 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1354 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1355 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1356 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1357 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1358 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1359 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1360 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1361 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1362 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1363 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1364 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1365 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1366 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1367 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1368 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1369 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1370 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1371 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1372 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1373 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1374 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1375 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1376 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1377 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1378 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1379 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1380 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1381 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1382 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1383 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1384 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1385 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1386 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1387 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
1388 [43/100] - 25, 32, 65, 87, 119, 130, 155, 163, 180, 264, 291, 294, 312, 345, 351, 366, 371, 388, 396, 436, 443, 482, 487, 522, 537, 539, 617, 624, 631, 651, 659, 672, 691, 709, 710, 743, 779, 786, 841, 891, 1089, 1218, 1463, 
