1225 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1226 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1227 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1228 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1229 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1230 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1231 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1232 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1233 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1234 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1235 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1236 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1237 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1238 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1239 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1240 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1241 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1242 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1243 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1244 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1245 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1246 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1247 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1248 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1249 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1250 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1251 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1252 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1253 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1254 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1255 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1256 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1257 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1258 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1259 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1260 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1261 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1262 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1263 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1264 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1265 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1266 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1267 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1268 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1269 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1270 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1271 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1272 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1273 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1274 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1275 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1276 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1277 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1278 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1279 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1280 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1281 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1282 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1283 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1284 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1285 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1286 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1287 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1288 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1289 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1290 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1291 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1292 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1293 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1294 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1295 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1296 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1297 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1298 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1299 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1300 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1301 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1302 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1303 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1304 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1305 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1306 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1307 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1308 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1309 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1310 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1311 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1312 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1313 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1314 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1315 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1316 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1317 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
1318 [43/100] - 30, 34, 87, 119, 130, 180, 206, 235, 257, 275, 297, 326, 353, 366, 393, 396, 436, 454, 482, 484, 486, 487, 507, 513, 522, 539, 561, 604, 611, 617, 622, 624, 631, 690, 786, 1110, 1122, 1134, 1497, 1534, 1618, 1969, 2010, 
