1416 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1417 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1418 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1419 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1420 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1421 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1422 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1423 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1424 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1425 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1426 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1427 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1428 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1429 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1430 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1431 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1432 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1433 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1434 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1435 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1436 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1437 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1438 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1439 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1440 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1441 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1442 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1443 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1444 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1445 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1446 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1447 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1448 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1449 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1450 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1451 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1452 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1453 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1454 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1455 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1456 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1457 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1458 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1459 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1460 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1461 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1462 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1463 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1464 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1465 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1466 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1467 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1468 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1469 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1470 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1471 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1472 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1473 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1474 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1475 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1476 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1477 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1478 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1479 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1480 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1481 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1482 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1483 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1484 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1485 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1486 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1487 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1488 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1489 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1490 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1491 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1492 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1493 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1494 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1495 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1496 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1497 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1498 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1499 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1500 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1501 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1502 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1503 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1504 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1505 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
1506 [44/100] - 89, 101, 110, 142, 158, 166, 169, 171, 190, 225, 270, 273, 327, 347, 355, 425, 481, 495, 554, 558, 583, 618, 663, 705, 712, 836, 837, 841, 873, 935, 943, 959, 976, 989, 1002, 1032, 1067, 1080, 1116, 1179, 1184, 1187, 1194, 1519, 
