0492 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0493 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0494 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0495 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0496 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0497 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0498 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0499 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0500 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0501 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0502 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0503 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0504 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0505 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0506 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0507 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0508 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0509 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0510 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0511 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0512 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0513 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0514 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0515 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0516 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0517 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0518 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0519 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0520 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0521 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0522 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0523 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0524 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0525 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0526 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0527 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0528 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0529 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0530 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0531 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0532 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0533 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0534 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0535 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0536 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0537 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0538 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0539 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0540 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0541 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0542 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0543 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0544 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0545 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0546 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0547 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0548 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0549 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0550 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0551 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0552 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0553 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0554 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0555 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0556 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0557 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0558 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0559 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0560 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0561 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0562 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0563 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0564 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0565 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0566 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0567 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0568 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0569 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0570 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0571 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0572 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0573 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0574 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0575 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0576 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0577 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0578 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
0579 [43/100] - 38, 113, 133, 148, 158, 167, 171, 173, 185, 270, 273, 338, 425, 558, 567, 663, 683, 705, 799, 836, 921, 935, 945, 976, 989, 1002, 1008, 1032, 1060, 1099, 1121, 1181, 1194, 1294, 1297, 1353, 1367, 1370, 1378, 1500, 1594, 1819, 2027, 
